,trip_id,arrival_time,departure_time,line_index,shape_dist_traveled,time_diff,speed,dist_diff,code,direction_id,day_date,stop_code_d,stop_code_a,departure_delay,arrival_delay,temperature_line,app_temp_line,rain_line,snow_fall_line,snow_depth_line,humidity_line,precipitation_line,wmo_code_line,wind_speed_10m_line,wind_speed_100m_line,wind_dir_10m_line,wind_dir_100m_line,wind_gusts_line,soil_temperature_line,isArrivalDelay,isDepartureDelay
116,21,153600,153200,15,66.60822,0.07,71.0,4.71,19209,1,20211208,6306,6308,2,1,9.0,7.25,0.25,0.0,0.0,92.0,0.25,51.0,4.0,7.0,48.0,92.0,20.0,7.0,1.0,1.0
117,21,154000,153700,16,69.98949,0.05,68.0,3.38,19209,1,20211208,6308,6309,2,2,9.0,8.1,0.3,0.0,0.0,89.0,0.3,51.0,5.0,10.0,67.0,81.0,16.0,8.0,1.0,1.0
118,21,154600,154100,17,73.49604,0.08,42.0,3.51,19209,1,20211208,6309,6310,2,0,10.0,8.25,0.3,0.0,0.0,89.0,0.3,51.0,5.0,10.0,67.0,81.0,16.0,8.0,0.0,1.0
119,21,155300,154700,18,80.82865,0.1,73.0,7.33,19209,1,20211208,6310,6312,0,0,10.0,8.25,0.25,0.0,0.0,88.0,0.25,51.0,4.0,9.0,70.0,86.0,15.0,8.0,0.0,0.0
120,21,155900,155400,19,84.68186,0.08,46.0,3.85,19209,1,20211208,6312,6313,0,0,9.0,8.3,0.2,0.0,0.0,88.0,0.2,51.0,3.0,9.0,72.0,90.0,13.0,8.0,0.0,0.0
121,21,160700,160000,20,89.91579,0.12,45.0,5.23,19209,1,20211208,6313,6404,0,0,9.0,7.45,0.15,0.0,0.0,88.0,0.15,51.0,6.0,11.0,76.0,102.0,22.0,8.0,0.0,0.0
122,22,144700,144200,1,8.01853,0.08,96.0,8.02,18576,0,20211208,6404,6402,1,1,9.0,6.65,0.0,0.0,0.0,86.0,0.0,3.0,11.0,16.0,60.0,82.0,31.0,8.0,1.0,1.0
123,22,145600,144800,2,14.83468,0.13,51.0,6.82,18576,0,20211208,6402,6400,1,0,8.0,5.9,0.0,0.0,0.0,90.0,0.0,3.0,10.0,14.0,58.0,86.0,28.0,7.0,0.0,1.0
124,22,150700,145700,3,20.90887,0.17,36.0,6.07,18576,0,20211208,6400,6501,7,1,8.0,5.4,0.0,0.0,0.0,93.0,0.0,3.0,9.0,11.0,62.0,102.0,25.0,7.0,1.0,1.0
125,22,151300,150800,4,23.53195,0.08,31.0,2.62,18576,0,20211208,6501,6500,1,0,8.0,5.7,0.0,0.0,0.0,91.0,0.0,3.0,9.0,9.0,66.0,113.0,27.0,7.0,0.0,1.0
126,77,131800,131200,1,8.01853,0.1,80.0,8.02,18570,0,20211208,6404,6402,2,2,7.0,3.65,3.8,0.0,0.0,89.0,3.8,63.0,17.0,30.0,55.0,66.0,49.0,7.0,1.0,1.0
127,77,132700,131900,2,14.83468,0.13,51.0,6.82,18570,0,20211208,6402,6400,2,2,7.0,3.3,4.5,0.0,0.0,92.0,4.5,63.0,16.0,28.0,44.0,58.0,50.0,7.0,1.0,1.0
128,77,133400,132800,3,20.90887,0.1,61.0,6.07,18570,0,20211208,6400,6501,3,2,7.0,3.8,5.7,0.0,0.0,92.0,5.7,63.0,13.0,19.0,32.0,50.0,40.0,7.0,1.0,1.0
129,77,134200,133500,4,23.53195,0.12,22.0,2.62,18570,0,20211208,6501,6500,1,0,7.0,4.65,6.2,0.0,0.0,90.0,6.2,63.0,11.0,13.0,31.0,51.0,28.0,7.0,0.0,1.0
130,82,165400,165000,1,2.62308,0.07,39.0,2.62,18587,0,20211208,6500,6501,0,0,8.0,6.3,0.0,0.0,0.0,94.0,0.0,2.0,7.0,15.0,215.0,223.0,11.0,6.0,0.0,0.0
131,82,170000,165500,2,8.69727,0.08,73.0,6.07,18587,0,20211208,6501,6400,2,3,7.0,5.65,0.0,0.0,0.0,96.0,0.0,2.0,4.0,11.0,136.0,212.0,14.0,7.0,1.0,1.0
132,82,170800,170100,3,15.51342,0.12,58.0,6.82,18587,0,20211208,6400,6402,4,1,7.0,5.2,0.0,0.0,0.0,94.0,0.0,2.0,5.0,11.0,82.0,180.0,16.0,7.0,1.0,1.0
133,82,171700,170900,4,23.53195,0.13,60.0,8.02,18587,0,20211208,6402,6404,1,1,8.0,5.4,0.0,0.0,0.0,91.0,0.0,1.0,8.0,15.0,108.0,159.0,15.0,7.0,1.0,1.0
134,120,155400,155000,1,2.62308,0.07,39.0,2.62,18583,0,20211208,6500,6501,3,3,8.0,6.5,0.6,0.0,0.0,93.0,0.6,53.0,4.0,9.0,73.0,166.0,26.0,7.0,1.0,1.0
135,120,160000,155500,2,8.69727,0.08,73.0,6.07,18583,0,20211208,6501,6400,2,2,8.0,5.95,0.4499999999999999,0.0,0.0,95.0,0.4499999999999999,52.0,6.0,9.0,62.0,140.0,28.0,7.0,1.0,1.0
136,120,160700,160100,3,15.51342,0.1,68.0,6.82,18583,0,20211208,6400,6402,3,2,8.0,5.95,0.2,0.0,0.0,92.0,0.2,51.0,8.0,11.0,66.0,113.0,30.0,7.0,1.0,1.0
137,120,161700,160800,4,23.53195,0.15,53.0,8.02,18583,0,20211208,6402,6404,2,0,9.0,6.5,0.1,0.0,0.0,88.0,0.1,51.0,9.0,13.0,81.0,113.0,31.0,8.0,0.0,1.0
138,121,185400,185000,1,2.62308,0.07,39.0,2.62,18595,0,20211208,6500,6501,1,2,7.0,4.95,0.0,0.0,0.0,91.0,0.0,3.0,10.0,25.0,282.0,286.0,19.0,6.0,1.0,1.0
139,121,190000,185500,2,8.69727,0.08,73.0,6.07,18595,0,20211208,6501,6400,2,1,7.0,4.95,0.0,0.0,0.0,92.0,0.0,3.0,10.0,24.0,282.0,284.0,25.0,6.0,1.0,1.0
140,121,190700,190100,3,15.51342,0.1,68.0,6.82,18595,0,20211208,6400,6402,3,2,8.0,5.45,0.0,0.0,0.0,90.0,0.0,3.0,10.0,23.0,276.0,278.0,26.0,7.0,1.0,1.0
141,121,191700,190800,4,23.53195,0.15,53.0,8.02,18595,0,20211208,6402,6404,2,2,9.0,6.0,0.0,0.0,0.0,85.0,0.0,3.0,12.0,23.0,272.0,274.0,22.0,7.0,1.0,1.0
142,122,220000,215400,2,13.79504,0.1,51.0,5.1,19215,1,20211208,6222,6224,3,0,5.0,2.8499999999999996,0.05,0.0,0.0,96.0,0.05,27.0,6.0,7.0,57.0,102.0,11.0,6.0,0.0,1.0
143,122,220500,220100,3,17.26218,0.07,52.0,3.47,19215,1,20211208,6224,6225,2,2,5.0,2.8,0.0,0.0,0.0,93.0,0.0,3.0,6.0,6.0,60.0,100.0,11.0,5.0,1.0,1.0
144,122,221000,220600,4,19.82534,0.07,38.0,2.56,19215,1,20211208,6225,6226,2,2,5.0,2.65,0.0,0.0,0.0,93.0,0.0,3.0,6.0,6.0,60.0,100.0,11.0,5.0,1.0,1.0
145,122,221700,221100,5,24.18679,0.1,44.0,4.36,19215,1,20211208,6226,6227,2,0,4.0,2.1,0.0,0.0,0.0,93.0,0.0,3.0,6.0,6.0,60.0,100.0,11.0,5.0,0.0,1.0
146,122,222600,221800,6,32.51789,0.13,62.0,8.33,19215,1,20211208,6227,6325,1,1,4.0,1.5,0.0,0.0,0.0,93.0,0.0,3.0,6.0,6.0,60.0,100.0,11.0,4.0,1.0,1.0
147,123,215400,215000,1,2.62308,0.07,39.0,2.62,18605,0,20211208,6500,6501,0,2,5.0,2.9,0.0,0.0,0.0,90.0,0.0,1.0,7.0,19.0,261.0,276.0,13.0,6.0,1.0,0.0
148,123,220000,215500,2,8.69727,0.08,73.0,6.07,18605,0,20211208,6501,6400,1,1,5.0,2.25,0.0,0.0,0.0,92.0,0.0,1.0,8.0,17.0,266.0,276.0,19.0,6.0,1.0,1.0
149,123,220700,220100,3,15.51342,0.1,68.0,6.82,18605,0,20211208,6400,6402,3,2,6.0,2.9000000000000004,0.0,0.0,0.0,89.0,0.0,2.0,8.0,17.0,286.0,281.0,19.0,6.0,1.0,1.0
150,123,221700,220800,4,23.53195,0.15,53.0,8.02,18605,0,20211208,6402,6404,2,0,7.0,4.15,0.0,0.0,0.0,84.0,0.0,2.0,7.0,19.0,303.0,286.0,13.0,6.0,0.0,1.0
151,125,204800,204200,1,8.01853,0.1,80.0,8.02,18606,0,20211208,6404,6402,2,2,7.0,4.4,0.0,0.0,0.0,88.0,0.0,3.0,6.0,17.0,294.0,283.0,15.0,7.0,1.0,1.0
152,125,205700,204900,2,14.83468,0.13,51.0,6.82,18606,0,20211208,6402,6400,2,1,6.0,4.300000000000001,0.0,0.0,0.0,90.0,0.0,2.0,5.0,15.0,264.0,275.0,19.0,6.0,1.0,1.0
153,125,210800,205800,3,20.90887,0.17,36.0,6.07,18606,0,20211208,6400,6501,5,0,6.0,4.15,0.0,0.0,0.0,92.0,0.0,2.0,5.0,12.0,228.0,268.0,17.0,6.0,0.0,1.0
154,125,211300,210900,4,23.53195,0.07,39.0,2.62,18606,0,20211208,6501,6500,0,1,6.0,4.1,0.0,0.0,0.0,91.0,0.0,3.0,5.0,12.0,222.0,268.0,12.0,6.0,1.0,0.0
